user,item,rating
1555,1295,5.0
1555,1297,5.0
1555,1298,5.0
1555,1299,5.0
1555,1323,5.0
1555,1327,4.0
1555,1338,4.0
1555,1450,2.0
1555,1452,2.0
1555,1476,3.0
1555,1480,3.0
1555,1529,5.0
1555,1668,3.0
1555,1697,5.0
1555,1883,4.0
1555,1902,5.0
1555,1937,4.0
1555,2197,4.0
1555,2212,4.0
1555,2213,4.0
1555,2231,4.0
1555,2265,4.0
1555,2354,5.0
1555,2384,3.0
1555,2392,4.0
1556,102,5.0
1556,824,5.0
1556,1028,1.0
1556,1141,4.0
1556,1195,4.0
1556,1202,3.0
1556,1253,5.0
1556,1265,4.0
1556,1286,5.0
1556,1291,5.0
1556,1297,5.0
1556,1298,5.0
1556,1325,4.0
1556,1337,5.0
1556,1556,5.0
1556,1626,5.0
1556,1672,4.0
1556,1762,5.0
1556,1778,5.0
1556,1875,5.0
1556,1905,5.0
1556,2079,4.0
1556,2189,5.0
1556,2233,4.0
1556,2234,3.0
1556,2288,3.0
1556,2289,3.0
1556,2307,5.0
1556,2358,3.0
1557,102,4.0
1557,289,5.0
1557,326,5.0
1557,640,4.0
1557,796,4.0
1557,805,5.0
1557,862,4.0
1557,1216,3.0
1557,1242,3.0
1557,1244,5.0
1557,1296,5.0
1557,1297,5.0
1557,1318,3.0
1557,1326,5.0
1557,1419,4.0
1557,1452,1.0
1557,1482,4.0
1557,1605,4.0
1557,1670,4.0
1557,1805,4.0
1557,1936,4.0
1557,1944,4.0
1557,2024,5.0
1557,2078,5.0
1557,2097,4.0
1557,2100,4.0
1557,2116,5.0
1557,2151,5.0
1557,2168,5.0
1557,2214,4.0
1557,2278,4.0
1557,2297,5.0
1557,2355,4.0
1557,2403,5.0
1558,102,4.0
1558,543,5.0
1558,673,4.0
1558,1542,4.0
1558,2084,4.0
1558,2350,5.0
1559,102,5.0
1559,453,5.0
1559,466,4.0
1559,1243,5.0
1559,1291,5.0
1559,1293,5.0
1559,1449,3.0
1559,1482,5.0
1559,1641,5.0
1559,1730,5.0
1559,1990,5.0
1559,1991,5.0
1559,2067,5.0
1559,2099,4.0
1559,2156,5.0
1559,2256,5.0
1559,2306,5.0
1559,2316,5.0
1559,2318,5.0
1560,102,5.0
1560,180,5.0
1560,190,5.0
1560,1128,1.0
1560,1216,4.0
1560,1240,3.0
1560,1396,4.0
1560,1497,5.0
1560,1633,5.0
1560,1679,4.0
1560,1714,4.0
1560,1720,4.0
1560,1760,4.0
1560,1792,5.0
1560,1837,5.0
1560,1838,4.0
1560,1870,4.0
1560,1951,5.0
1560,2075,5.0
1560,2132,5.0
1560,2179,4.0
1560,2216,4.0
1560,2294,1.0
1560,2305,5.0
1561,102,5.0
1561,202,5.0
1561,606,4.0
1561,630,5.0
1561,666,5.0
1561,767,2.0
1561,1057,5.0
1561,1227,4.0
1561,1754,5.0
1561,2085,5.0
1562,102,5.0
1562,589,4.0
1562,955,5.0
1562,1036,4.0
1562,1046,5.0
1563,102,2.0
1563,872,5.0
1563,1361,3.0
1563,1548,4.0
1563,1688,3.0
1563,1872,5.0
1563,1877,5.0
1563,2044,3.0
1563,2095,2.0
1563,2297,4.0
1563,2323,4.0
1563,2361,4.0
1563,2371,5.0
1564,103,5.0
1564,107,5.0
1564,176,5.0
1564,509,5.0
1564,1033,5.0
1564,1199,5.0
1564,1236,5.0
1564,1722,5.0
1564,1904,5.0
1564,2081,5.0
1564,2190,5.0
1565,103,5.0
1565,104,4.0
1565,160,2.0
1565,197,5.0
1565,236,5.0
1565,250,5.0
1565,302,5.0
1565,395,4.0
1565,480,5.0
1565,1053,5.0
1565,1142,4.0
1565,1443,1.0
1565,1629,5.0
1565,1723,5.0
1565,1864,4.0
1566,103,5.0
1566,1183,5.0
1566,1226,5.0
1566,1623,5.0
1566,1997,5.0
1566,2133,1.0
1566,2361,5.0
1567,104,5.0
1567,1309,4.0
1567,1894,4.0
1567,2146,4.0
1567,2273,4.0
1568,104,4.0
1568,824,4.0
1568,1291,5.0
1568,1293,5.0
1568,1296,5.0
1568,1297,4.0
1568,1299,5.0
1568,1323,5.0
1568,1326,5.0
1568,1332,3.0
1568,1341,5.0
1568,1409,4.0
1568,1453,4.0
1568,1460,5.0
1568,1481,5.0
1568,1632,4.0
1568,1757,4.0
1568,1829,5.0
1568,1870,3.0
1568,1936,4.0
1568,2097,4.0
1568,2154,4.0
1568,2212,4.0
1569,104,5.0
1569,264,5.0
1569,755,5.0
1569,861,5.0
1569,1005,5.0
1569,1031,5.0
1569,1086,4.0
1569,1414,5.0
1569,1636,5.0
1569,1668,5.0
1569,1798,5.0
1569,1800,5.0
1569,1837,5.0
1569,1925,3.0
1569,1944,4.0
1569,2024,5.0
1569,2084,5.0
1569,2117,5.0
1569,2154,4.0
1569,2221,5.0
1569,2347,5.0
1570,104,5.0
1570,219,5.0
1570,577,5.0
1570,1131,5.0
1570,2263,5.0
1571,104,5.0
1571,445,5.0
1571,453,4.0
1571,994,4.0
1571,1242,5.0
1571,1244,5.0
1571,1291,5.0
1571,1293,5.0
1571,1295,5.0
1571,1298,5.0
1571,1299,4.0
1571,1316,5.0
1571,1317,4.0
1571,1341,5.0
1571,1450,5.0
1571,1454,5.0
1571,1665,5.0
1571,1688,5.0
1571,1906,5.0
1571,1907,1.0
1571,2152,5.0
1571,2154,5.0
1571,2178,5.0
1572,104,3.0
1572,110,4.0
1572,257,5.0
1572,516,5.0
1572,1092,5.0
1572,1499,4.0
1572,1517,4.0
1572,1528,3.0
1572,1713,4.0
1572,2024,4.0
1572,2169,5.0
1572,2293,4.0
1572,2336,4.0
1572,2345,2.0
1573,104,4.0
1573,110,4.0
1573,367,4.0
1573,1457,2.0
1573,1736,4.0
1574,105,2.0
1574,738,3.0
1574,739,5.0
1574,1147,5.0
1574,1722,5.0
1575,105,5.0
1575,273,5.0
1575,318,5.0
1575,418,5.0
1575,583,5.0
1575,1329,4.0
1576,106,5.0
1576,112,4.0
1576,424,5.0
1576,1003,5.0
1576,1066,5.0
1576,1196,5.0
1576,1275,5.0
1576,1457,5.0
1576,1497,5.0
1576,1680,5.0
1576,1792,4.0
1576,1798,5.0
1576,1799,5.0
1576,1800,5.0
1576,1829,5.0
1576,2097,5.0
1576,2120,5.0
1576,2132,5.0
1576,2151,5.0
1576,2185,5.0
1576,2230,4.0
1576,2231,4.0
1576,2288,5.0
1576,2303,5.0
1576,2327,5.0
1576,2377,5.0
1577,106,5.0
1577,115,5.0
1577,117,5.0
1577,235,5.0
1577,273,5.0
1577,961,3.0
1578,106,5.0
1578,226,5.0
1578,1201,5.0
1578,1293,5.0
1578,1462,4.0
1579,106,5.0
1579,137,4.0
1579,614,5.0
1579,700,5.0
1579,1796,5.0
1580,106,5.0
1580,116,5.0
1580,181,2.0
1580,187,5.0
1580,189,5.0
1580,226,5.0
1580,344,5.0
1580,368,5.0
1580,897,5.0
1580,904,5.0
1580,978,5.0
1580,1095,5.0
1580,1303,5.0
1580,1591,5.0
1580,1592,5.0
1580,1593,5.0
1581,107,4.0
1581,818,1.0
1581,1291,5.0
1581,1593,5.0
1581,1747,1.0
1581,1820,1.0
1582,107,5.0
1582,171,5.0
1582,248,5.0
1582,896,5.0
1582,1097,5.0
1582,1568,5.0
1583,107,5.0
1583,892,5.0
1583,909,4.0
1583,912,3.0
1583,1593,5.0
1583,1834,5.0
1583,2149,5.0
1584,107,5.0
1584,346,5.0
1584,353,4.0
1584,1069,4.0
1584,1206,5.0
1584,1512,3.0
1584,1993,4.0
1585,107,5.0
1585,247,5.0
1585,767,1.0
1585,820,3.0
1585,1014,5.0
1585,1015,5.0
1585,1022,5.0
1585,2161,4.0
1585,2177,5.0
1585,2181,5.0
1586,108,5.0
1586,125,5.0
1586,270,5.0
1586,1651,1.0
1586,1824,5.0
1586,1948,3.0
1587,108,5.0
1587,117,5.0
1587,160,5.0
1587,198,5.0
1587,209,5.0
1587,851,5.0
1587,933,4.0
1587,1113,5.0
1587,1305,5.0
1587,1464,5.0
1587,1750,5.0
1587,1812,5.0
1587,1826,5.0
1587,2190,5.0
1588,108,3.0
1588,280,5.0
1588,398,5.0
1588,448,4.0
1588,2032,4.0
1588,2097,5.0
1589,108,4.0
1589,174,1.0
1589,178,5.0
1589,416,5.0
1589,773,1.0
1589,866,2.0
1589,1093,5.0
1589,1357,3.0
1589,1593,2.0
1590,108,5.0
1590,422,5.0
1590,583,5.0
1590,621,5.0
1590,794,4.0
1590,986,4.0
1590,1135,4.0
1590,1297,4.0
1590,1298,3.0
1590,1321,5.0
1590,1945,4.0
1590,1977,4.0
1590,1991,2.0
1590,2084,4.0
1590,2116,5.0
1590,2200,4.0
1590,2238,4.0
1590,2239,5.0
1590,2314,4.0
1591,108,1.0
1591,271,3.0
1591,423,5.0
1591,820,5.0
1591,1097,5.0
1592,108,5.0
1592,123,5.0
1592,245,5.0
1592,390,5.0
1592,977,5.0
1592,1012,5.0
1592,1017,5.0
1593,108,5.0
1593,144,5.0
1593,262,5.0
1593,619,5.0
1593,695,4.0
1593,978,5.0
1593,1571,5.0
1593,1584,1.0
1593,1736,5.0
1593,1771,5.0
1593,2019,5.0
1593,2091,1.0
1594,108,4.0
1594,1238,5.0
1594,1628,5.0
1594,2017,5.0
1594,2252,5.0
1595,108,5.0
1595,275,5.0
1595,1188,5.0
1595,1727,5.0
1595,1855,5.0
1596,108,5.0
1596,405,5.0
1596,420,5.0
1596,541,4.0
1596,1061,5.0
1596,1074,5.0
1596,1373,5.0
1596,1411,5.0
1596,1916,5.0
1597,109,5.0
1597,110,5.0
1597,185,5.0
1597,190,5.0
1597,619,5.0
1597,836,5.0
1597,1068,2.0
1597,1216,5.0
1597,1242,1.0
1597,1243,4.0
1597,1296,5.0
1597,1298,5.0
1597,1326,4.0
1597,1355,2.0
1597,1454,4.0
1597,1489,4.0
1597,1667,5.0
1597,1848,5.0
1597,1881,5.0
1597,2006,5.0
1597,2028,5.0
1597,2030,5.0
1597,2060,5.0
1597,2168,5.0
1597,2169,5.0
1597,2170,5.0
1597,2171,5.0
1597,2172,2.0
1597,2189,5.0
1597,2209,5.0
1597,2213,4.0
1597,2225,5.0
1597,2261,5.0
1597,2265,4.0
1597,2284,4.0
1597,2339,3.0
1597,2352,5.0
1598,109,5.0
1598,474,5.0
1598,796,5.0
1598,1062,5.0
1598,1715,5.0
1598,1827,4.0
1598,2196,3.0
1598,2285,4.0
1599,109,5.0
1599,873,5.0
1599,1265,5.0
1599,1296,5.0
1599,1355,5.0
1599,2189,5.0
1599,2197,5.0
1599,2254,5.0
1599,2312,5.0
1599,2363,3.0
1600,109,5.0
1600,112,5.0
1600,218,4.0
1600,326,5.0
1600,796,4.0
1600,877,4.0
1600,1003,5.0
1600,1499,5.0
1600,2116,5.0
1600,2270,5.0
1600,2324,5.0
1601,109,5.0
1601,304,4.0
1601,805,3.0
1601,1626,4.0
1601,1821,3.0
1601,1942,4.0
1601,2065,4.0
1602,109,4.0
1602,1792,3.0
1602,1799,3.0
1602,1821,2.0
1602,2062,4.0
1602,2090,4.0
1602,2123,5.0
1602,2153,4.0
1602,2284,3.0
1603,109,5.0
1603,1688,5.0
1603,1707,5.0
1603,1792,5.0
1603,1800,5.0
1603,1891,5.0
1603,1975,5.0
1603,1980,5.0
1603,1991,5.0
1603,2024,5.0
1603,2313,4.0
1603,2358,4.0
1604,109,5.0
1604,110,5.0
1604,416,5.0
1604,628,4.0
1604,928,4.0
1604,1148,4.0
1604,1338,4.0
1604,1637,4.0
1604,1673,3.0
1604,1808,3.0
1604,2039,2.0
1604,2043,2.0
1604,2165,5.0
1604,2233,4.0
1604,2251,4.0
1604,2311,4.0
1604,2358,5.0
1605,109,5.0
1605,1083,5.0
1605,1140,5.0
1605,1449,4.0
1605,1544,5.0
1605,1684,3.0
1605,1752,5.0
1605,1763,5.0
1605,1805,5.0
1605,1822,5.0
1605,1895,5.0
1605,1950,5.0
1606,109,5.0
1606,218,5.0
1606,928,5.0
1606,982,5.0
1606,1163,5.0
1606,1396,5.0
1606,1523,5.0
1606,1530,5.0
1606,1800,3.0
1606,1821,2.0
1606,1985,5.0
1606,2141,4.0
1606,2235,4.0
1606,2359,3.0
1607,109,4.0
1607,289,5.0
1607,470,5.0
1607,583,5.0
1607,619,5.0
1607,639,5.0
1607,886,5.0
1607,994,5.0
1607,1152,5.0
1607,1239,5.0
1607,1378,4.0
1607,1578,3.0
1607,1658,4.0
1607,1812,4.0
1607,2062,5.0
1607,2092,5.0
1607,2108,5.0
1607,2190,5.0
1607,2368,5.0
1608,109,4.0
1608,1196,4.0
1608,1434,4.0
1608,2371,4.0
1608,2388,4.0
1609,110,4.0
1609,112,3.0
1609,188,5.0
1609,190,5.0
1609,256,4.0
1609,775,5.0
1609,794,4.0
1609,1216,5.0
1609,1477,4.0
1609,1614,4.0
1609,1819,5.0
1609,1848,4.0
1609,2029,4.0
1609,2125,4.0
1609,2168,4.0
1609,2170,3.0
1609,2236,3.0
1609,2273,4.0
1609,2352,4.0
1609,2361,4.0
1609,2365,4.0
1609,2371,4.0
1610,110,5.0
1610,1274,2.0
1610,2214,5.0
1610,2271,5.0
1610,2298,3.0
1610,2312,4.0
1610,2338,3.0
1611,110,5.0
1611,166,3.0
1611,679,4.0
1611,1337,4.0
1611,1579,5.0
1611,1668,5.0
1611,1679,4.0
1611,1724,5.0
1611,1805,5.0
1611,1827,5.0
1611,1889,5.0
1611,1895,5.0
1611,1990,2.0
1611,2065,4.0
1611,2096,5.0
1611,2216,4.0
1611,2290,5.0
1612,110,5.0
1612,193,3.0
1612,1797,5.0
1612,1849,3.0
1612,2363,4.0
1613,110,4.0
1613,516,3.0
1613,1664,3.0
1613,1821,3.0
1613,1963,5.0
1613,2028,5.0
1613,2029,4.0
1613,2030,5.0
1613,2062,5.0
1613,2065,5.0
1613,2132,4.0
1613,2209,5.0
1613,2210,4.0
1613,2236,5.0
1613,2241,5.0
1613,2352,5.0
1613,2353,5.0
1614,110,5.0
1614,430,1.0
1614,889,5.0
1614,1073,4.0
1614,1188,5.0
1614,1361,5.0
1614,1953,5.0
1614,2167,5.0
1614,2285,5.0
1615,110,5.0
1615,111,5.0
1615,583,5.0
1615,794,2.0
1615,816,2.0
1615,824,5.0
1615,890,4.0
1615,1128,5.0
1615,1153,2.0
1615,1284,4.0
1615,1322,4.0
1615,1334,2.0
1615,1357,5.0
1615,1403,2.0
1615,1473,5.0
1615,1633,5.0
1615,1982,5.0
1615,2010,5.0
1615,2125,5.0
1615,2216,4.0
1615,2352,4.0
1616,110,4.0
1616,122,4.0
1616,304,5.0
1616,405,4.0
1616,466,3.0
1616,714,4.0
1616,854,4.0
1616,868,3.0
1616,1239,5.0
1616,1325,4.0
1616,1372,4.0
1616,1450,4.0
1616,1452,4.0
1616,1497,5.0
1616,1556,4.0
1616,1829,4.0
1616,1883,4.0
1616,1894,4.0
1616,2104,4.0
1616,2154,4.0
1616,2280,4.0
1616,2312,4.0
1617,110,5.0
1617,185,5.0
1617,1670,5.0
1617,1838,4.0
1617,1872,5.0
1617,1882,5.0
1617,1884,5.0
1617,2096,5.0
1617,2334,5.0
1617,2355,2.0
1618,110,5.0
1618,416,3.0
1618,1030,5.0
1618,1086,5.0
1618,1275,5.0
1618,1333,5.0
1618,1449,5.0
1618,1452,5.0
1618,1492,5.0
1618,1502,5.0
1618,1530,5.0
1618,1560,5.0
1618,1594,4.0
1618,1653,1.0
1618,1710,5.0
1618,1851,5.0
1618,2068,4.0
1618,2090,5.0
1618,2262,5.0
1618,2276,5.0
1618,2408,5.0
1619,110,3.0
1619,124,3.0
1619,714,4.0
1619,1413,5.0
1619,1530,3.0
1619,1688,4.0
1619,2176,4.0
1620,110,5.0
1620,298,4.0
1620,352,4.0
1620,1409,4.0
1620,1653,5.0
1620,1675,3.0
1620,2098,5.0
1620,2099,4.0
1620,2100,5.0
1620,2136,5.0
1620,2151,5.0
1620,2213,4.0
1620,2254,4.0
1620,2323,4.0
1621,110,5.0
1621,794,5.0
1621,1083,5.0
1621,1202,5.0
1621,1216,5.0
1621,1342,5.0
1621,1578,5.0
1621,1697,5.0
1621,1802,5.0
1621,2173,4.0
1621,2199,5.0
1621,2225,4.0
1621,2409,5.0
1621,2414,5.0
1622,111,5.0
1622,112,4.0
1622,589,5.0
1622,1963,5.0
1622,2288,5.0
1622,2289,5.0
1622,2367,5.0
1623,111,5.0
1623,220,3.0
1623,405,4.0
1623,504,5.0
1623,1522,4.0
1623,1679,4.0
1623,1758,5.0
1623,1937,4.0
1623,2007,4.0
1623,2040,3.0
1623,2079,5.0
1623,2129,5.0
1623,2132,3.0
1623,2172,3.0
1623,2303,3.0
1623,2324,4.0
1623,2327,4.0
1624,111,5.0
1624,255,5.0
1624,1299,5.0
1624,1331,5.0
1624,1341,5.0
1624,1454,4.0
1625,111,5.0
1625,123,4.0
1625,323,5.0
1625,1078,5.0
1625,1195,4.0
1625,1388,5.0
1625,1499,4.0
1625,1626,5.0
1625,1885,3.0
1625,2040,3.0
1625,2064,4.0
1625,2210,4.0
1625,2231,5.0
1625,2232,3.0
1625,2293,3.0
1625,2308,3.0
1625,2334,5.0
1626,111,4.0
1626,796,5.0
1626,824,4.0
1626,1003,4.0
1626,1129,4.0
1626,1460,3.0
1626,1461,4.0
1626,1482,3.0
1626,1803,4.0
1626,1849,3.0
1626,2170,4.0
1626,2360,5.0
1626,2398,4.0
1627,111,5.0
1627,179,5.0
1627,207,5.0
1627,220,5.0
1627,224,4.0
1627,446,4.0
1627,504,5.0
1627,630,4.0
1627,719,5.0
1627,881,5.0
1627,1778,4.0
1627,1786,5.0
1627,1849,4.0
1627,1942,4.0
1627,2130,3.0
1627,2176,3.0
1627,2234,4.0
1627,2291,2.0
1627,2352,5.0
1627,2353,5.0
1628,111,5.0
1628,1021,5.0
1628,1785,5.0
1628,2289,4.0
1628,2328,5.0
1628,2354,5.0
1629,112,4.0
1629,207,5.0
1629,208,5.0
1629,209,5.0
1629,212,3.0
1629,218,5.0
1629,280,5.0
1629,373,5.0
1629,493,4.0
1629,519,5.0
1629,601,5.0
1629,603,5.0
1629,683,5.0
1629,718,3.0
1629,752,4.0
1629,794,4.0
1629,1003,5.0
1629,1049,5.0
1629,1522,5.0
1629,1757,5.0
1629,2062,5.0
1629,2065,5.0
1629,2205,5.0
1629,2209,3.0
1629,2212,5.0
1629,2403,4.0
1630,112,5.0
1630,218,5.0
1630,387,2.0
1630,1188,5.0
1630,2035,1.0
1631,112,4.0
1631,816,4.0
1631,1026,4.0
1631,2029,5.0
1631,2038,5.0
1631,2060,4.0
1631,2067,4.0
1631,2212,3.0
1631,2236,5.0
1632,112,4.0
1632,516,4.0
1632,669,4.0
1632,877,3.0
1632,1202,5.0
1632,1242,5.0
1632,1296,5.0
1632,1325,4.0
1632,1341,4.0
1632,1364,5.0
1632,1419,4.0
1632,1452,4.0
1632,1454,4.0
1632,1522,4.0
1632,1523,4.0
1632,1560,4.0
1632,1563,4.0
1632,1666,5.0
1632,1670,4.0
1632,1758,5.0
1632,2064,4.0
1632,2357,4.0
1633,112,5.0
1633,310,5.0
1633,511,5.0
1633,669,3.0
1633,824,5.0
1633,1086,2.0
1633,1135,5.0
1633,1242,5.0
1633,1294,5.0
1633,1312,5.0
1633,1450,4.0
1633,1895,5.0
1633,1949,4.0
1633,2044,3.0
1633,2208,4.0
1633,2290,4.0
1633,2320,5.0
1633,2323,5.0
1633,2354,5.0
1634,112,5.0
1634,980,4.0
1634,1219,5.0
1634,1373,5.0
1634,1623,4.0
1635,112,5.0
1635,298,5.0
1635,1125,5.0
1635,1460,4.0
1635,1468,5.0
1635,1511,5.0
1635,1542,5.0
1635,1697,5.0
1635,1758,5.0
1635,1829,4.0
1635,2022,4.0
1635,2089,5.0
1635,2186,5.0
1635,2235,5.0
1635,2250,4.0
1635,2257,5.0
1635,2372,5.0
1636,112,5.0
1636,204,5.0
1636,219,5.0
1636,255,3.0
1636,280,3.0
1636,389,5.0
1636,658,5.0
1636,950,4.0
1636,991,5.0
1636,1062,5.0
1636,1185,5.0
1636,1414,3.0
1636,1523,5.0
1636,1652,5.0
1636,1715,4.0
1636,1822,5.0
1636,1982,5.0
1636,1985,5.0
1636,2188,5.0
1636,2189,5.0
1636,2257,4.0
1636,2337,3.0
1637,112,5.0
1637,190,5.0
1637,256,2.0
1637,816,3.0
1637,994,4.0
1637,1003,5.0
1637,1083,4.0
1637,1294,5.0
1637,1322,5.0
1637,1361,4.0
1637,1380,4.0
1637,1435,4.0
1637,1570,4.0
1637,1822,5.0
1637,2030,4.0
1637,2041,4.0
1637,2079,5.0
1637,2172,4.0
1637,2205,4.0
1637,2278,4.0
1637,2353,4.0
1637,2354,5.0
1637,2387,5.0
1638,112,3.0
1638,1262,5.0
1638,1390,4.0
1638,1512,5.0
1638,2202,4.0
1639,112,5.0
1639,120,5.0
1639,159,4.0
1639,409,5.0
1639,559,4.0
1639,723,5.0
1639,951,5.0
1639,1173,5.0
1639,1717,5.0
1639,1942,5.0
1639,2039,4.0
1639,2043,5.0
1639,2195,5.0
1639,2326,5.0
1640,112,4.0
1640,383,4.0
1640,420,3.0
1640,539,4.0
1640,600,5.0
1640,607,4.0
1640,770,3.0
1640,796,4.0
1640,816,4.0
1640,829,4.0
1640,891,3.0
1640,979,5.0
1640,1004,4.0
1640,1083,5.0
1640,1216,5.0
1640,1313,4.0
1640,1473,4.0
1640,1519,3.0
1640,1667,5.0
1640,1668,4.0
1640,1697,4.0
1640,1806,5.0
1640,1876,4.0
1640,1902,3.0
1640,2067,3.0
1640,2070,3.0
1640,2100,4.0
1640,2117,4.0
1640,2160,4.0
1640,2169,4.0
1640,2192,5.0
1640,2200,4.0
1640,2232,4.0
1640,2292,4.0
1641,112,5.0
1641,353,5.0
1641,513,5.0
1641,514,5.0
1641,572,5.0
1641,1153,4.0
1641,1342,5.0
1641,1534,3.0
1641,1705,5.0
1641,1813,4.0
1641,1815,4.0
1641,2194,5.0
1642,112,5.0
1642,218,5.0
1642,219,2.0
1642,434,5.0
1642,498,4.0
1642,805,5.0
1642,886,5.0
1642,1202,5.0
1642,1242,5.0
1642,1274,5.0
1642,1302,5.0
1642,1569,5.0
1642,1592,5.0
1642,1628,1.0
1642,1641,5.0
1642,1658,4.0
1642,1665,5.0
1642,1753,5.0
1642,1902,5.0
1642,2072,5.0
1642,2089,5.0
1642,2138,5.0
1642,2250,5.0
1642,2282,5.0
1642,2308,4.0
1642,2334,5.0
1642,2371,5.0
1643,112,3.0
1643,166,4.0
1643,297,3.0
1643,617,5.0
1643,1216,5.0
1643,1579,5.0
1643,1635,4.0
1643,1697,5.0
1643,1802,4.0
1643,1857,4.0
1643,1878,5.0
1643,1895,5.0
1643,1960,5.0
1643,2028,5.0
1643,2062,5.0
1643,2076,3.0
1643,2168,5.0
1643,2174,5.0
1643,2251,4.0
1643,2325,5.0
1643,2354,4.0
1644,112,4.0
1644,320,5.0
1644,836,4.0
1644,837,4.0
1644,1697,4.0
1644,1727,5.0
1644,1875,4.0
1644,2119,4.0
1644,2287,4.0
1645,112,5.0
1645,326,5.0
1645,492,5.0
1645,828,5.0
1645,928,3.0
1645,1275,5.0
1645,1291,5.0
1645,1298,4.0
1645,1318,4.0
1645,1652,4.0
1645,1821,5.0
1645,1848,4.0
1645,1950,5.0
1645,1963,4.0
1645,2030,4.0
1646,112,4.0
1646,723,4.0
1646,1216,5.0
1646,1432,4.0
1646,2353,3.0
1647,112,4.0
1647,123,5.0
1647,262,5.0
1647,312,3.0
1647,326,5.0
1647,380,4.0
1647,492,4.0
1647,569,4.0
1647,899,5.0
1647,921,4.0
1647,1128,5.0
1647,1150,4.0
1647,1982,4.0
1647,1986,5.0
1647,2119,4.0
1647,2221,4.0
1647,2234,4.0
1648,112,5.0
1648,1157,4.0
1648,1196,5.0
1648,2168,5.0
1648,2255,3.0
1648,2328,3.0
1648,2377,5.0
1649,113,4.0
1649,191,2.0
1649,716,1.0
1649,1201,5.0
1649,1790,4.0
1650,114,5.0
1650,453,5.0
1650,601,5.0
1650,603,5.0
1650,1918,5.0
1650,2003,5.0
1651,114,5.0
1651,470,5.0
1651,487,5.0
1651,528,5.0
1651,1428,5.0
1652,114,5.0
1652,207,5.0
1652,216,5.0
1652,511,5.0
1652,1262,5.0
1652,1628,3.0
1653,114,4.0
1653,499,4.0
1653,941,1.0
1653,1087,5.0
1653,1978,4.0
1654,114,5.0
1654,248,5.0
1654,262,5.0
1654,932,5.0
1654,1504,5.0
1655,114,5.0
1655,240,5.0
1655,348,5.0
1655,476,2.0
1655,733,5.0
1655,785,5.0
1655,1015,5.0
1655,1153,5.0
1655,1201,5.0
1655,1397,5.0
1656,114,5.0
1656,446,5.0
1656,987,3.0
1656,1170,5.0
1656,2134,5.0
1657,114,5.0
1657,177,5.0
1657,481,5.0
1657,732,5.0
1657,756,5.0
1657,993,5.0
1657,1842,5.0
1657,1852,5.0
1658,114,5.0
1658,181,4.0
1658,211,4.0
1658,271,4.0
1658,434,4.0
1658,755,4.0
1658,1140,4.0
1658,1476,2.0
1658,1572,4.0
1658,1665,3.0
1658,1813,5.0
1658,1848,4.0
1658,1858,4.0
1658,2030,4.0
1658,2358,4.0
1659,114,5.0
1659,583,5.0
1659,946,5.0
1659,1172,5.0
1659,1235,5.0
1659,1682,5.0
1659,2031,5.0
1660,114,5.0
1660,800,5.0
1660,820,5.0
1660,1118,5.0
1660,1324,5.0
1660,1724,5.0
1660,1792,1.0
1661,115,4.0
1661,210,5.0
1661,479,5.0
1661,565,5.0
1661,590,5.0
1661,591,5.0
1661,723,4.0
1661,885,5.0
1661,1593,5.0
1661,1812,5.0
1662,115,4.0
1662,922,4.0
1662,1350,5.0
1662,1997,5.0
1662,2027,4.0
1663,115,5.0
1663,162,4.0
1663,691,4.0
1663,1825,5.0
1663,1887,5.0
1663,2190,5.0
1664,115,4.0
1664,573,5.0
1664,1531,5.0
1664,1594,5.0
1664,1872,2.0
1665,115,5.0
1665,368,5.0
1665,817,5.0
1665,820,5.0
1665,946,5.0
1665,1081,5.0
1665,1421,5.0
1665,1826,5.0
1665,1839,5.0
1665,2032,5.0
1665,2081,4.0
1665,2097,5.0
1665,2254,3.0
1666,115,3.0
1666,123,3.0
1666,273,3.0
1666,875,5.0
1666,1470,5.0
1667,115,5.0
1667,443,5.0
1667,736,5.0
1667,842,5.0
1667,1071,5.0
1667,1384,5.0
1667,1782,5.0
1667,1825,1.0
1668,115,5.0
1668,418,5.0
1668,2163,5.0
1668,2177,5.0
1668,2181,5.0
1669,115,4.0
1669,131,5.0
1669,154,5.0
1669,178,5.0
1669,372,5.0
1669,373,5.0
1669,621,5.0
1669,870,5.0
1669,1828,5.0
1669,2190,5.0
1670,115,5.0
1670,238,5.0
1670,418,5.0
1670,621,5.0
1670,2004,4.0
1670,2190,5.0
1671,115,5.0
1671,219,5.0
1671,759,5.0
1671,1509,5.0
1671,1869,5.0
1672,116,5.0
1672,183,5.0
1672,262,5.0
1672,267,5.0
1672,499,5.0
1672,1691,5.0
1672,1833,5.0
1672,1834,5.0
1673,116,3.0
1673,1150,4.0
1673,1432,3.0
1673,1790,3.0
1673,1984,4.0
1674,116,5.0
1674,132,5.0
1674,212,5.0
1674,981,5.0
1674,1044,5.0
1675,116,5.0
1675,238,5.0
1675,244,5.0
1675,418,5.0
1675,714,5.0
1675,941,5.0
1675,944,5.0
1675,1363,5.0
1675,1959,5.0
1676,116,3.0
1676,211,4.0
1676,234,5.0
1676,273,1.0
1676,302,4.0
1676,423,5.0
1676,481,5.0
1676,1628,5.0
1676,1682,5.0
1677,116,4.0
1677,142,5.0
1677,143,5.0
1677,834,4.0
1677,980,5.0
1678,116,3.0
1678,297,4.0
1678,302,4.0
1678,790,5.0
